a,c,b,d,p,OR,X
1,228441,196,9280779,0.082431274,0.207278524,PIN4
49,228441,1478,9280779,0.039567644,1.346889677,PIP4K2A
17,228441,331,9280779,0.002489403,2.086562059,PIP4K2B
13,228441,149,9280779,2.96E-06,3.544601871,PIP4K2C
31,228441,2152,9280779,0.002726736,0.585234345,PIP5K1B
15,228441,102,9280779,1.85E-13,5.974498628,PIPOX
37,228441,357,9280779,1.32E-19,4.210599033,PISD
18,228441,78,9280779,1.32E-25,9.375367078,PITHD1
15,228441,463,9280779,0.293479037,1.316196242,PITPNB
6,228441,2870,9280779,1.55E-14,0.084933639,PITPNC1
6,228441,126,9280779,0.107825222,1.934599556,PITPNM1
60,228441,1198,9280779,4.19E-08,2.034720735,PITPNM2
12,228441,85,9280779,1.44E-10,5.735518683,PITX3
17,228441,579,9280779,0.473065282,1.192835996,PIWIL2
4,228441,486,9280779,0.021861846,0.334375232,PIWIL3
9,228441,693,9280779,0.052574095,0.527618061,PJA2
12,228441,1468,9280779,6.38E-05,0.332097471,PKD1L1
4,228441,869,9280779,0.00017586,0.18700387,PKD1L2
2,228441,476,9280779,0.00461597,0.170699961,PKD2L2
61,228441,80,9280779,2.72E-220,30.97777539,PKDCC
1,228441,1177,9280779,2.05E-07,0.034517069,PKHD1L1
2,228441,1883,9280779,7.48E-11,0.043150919,PKIB
42,228441,832,9280779,3.49E-06,2.050861548,PKIG
4,228441,76,9280779,0.129170982,2.138241614,PKLR
30,228441,222,9280779,6.80E-23,5.490079821,PKM
1,228441,298,9280779,0.019533617,0.136330841,PKN1
2,228441,127,9280779,0.527442172,0.63978883,PKN3
25,228441,525,9280779,0.001029734,1.934599556,PKNOX1
21,228441,897,9280779,0.820418059,0.951124196,PKP2
23,228441,121,9280779,2.07E-26,7.722409797,PKP3
10,228441,1580,9280779,3.87E-06,0.257130321,PKP4
16,228441,178,9280779,1.06E-07,3.651828375,PLA2G12A
15,228441,136,9280779,1.50E-09,4.480873971,PLA2G12B
7,228441,147,9280779,0.082407673,1.934599556,PLA2G15
14,228441,294,9280779,0.014038079,1.934599556,PLA2G16
2,228441,77,9280779,0.940155324,1.055236121,PLA2G1B
8,228441,68,9280779,3.74E-06,4.779598903,PLA2G2A
2,228441,547,9280779,0.001817271,0.148543293,PLA2G4C
3,228441,253,9280779,0.198545761,0.481738229,PLA2G4D
16,228441,457,9280779,0.163801594,1.422375166,PLA2G6
7,228441,263,9280779,0.838203513,1.081316102,PLAA
22,228441,227,9280779,3.38E-11,3.937378832,PLAC8
3,228441,422,9280779,0.022372615,0.288814626,PLAG1
37,228441,1070,9280779,0.041103697,1.404844724,PLB1
8,228441,359,9280779,0.780753895,0.905327926,PLBD2
44,228441,6579,9280779,2.56E-20,0.271708465,PLCB1
3,228441,130,9280779,0.912038657,0.937536708,PLCB3
12,228441,199,9280779,0.001832356,2.449844664,PLCD1
23,228441,125,9280779,1.67E-25,7.475292684,PLCD3
1,228441,2284,9280779,1.80E-13,0.017787474,PLCE1
42,228441,304,9280779,2.84E-32,5.612884238,PLCG1
14,228441,1945,9280779,1.07E-06,0.292427902,PLCH1
14,228441,437,9280779,0.330325598,1.301538374,PLCXD2
49,228441,1935,9280779,0.844468982,1.028787051,PLD1
3,228441,257,9280779,0.18861185,0.474240358,PLD3
19,228441,57,9280779,7.06E-38,13.54219689,PLD6
64,228441,537,9280779,8.62E-40,4.841902799,PLEC
25,228441,640,9280779,0.022289791,1.586976198,PLEKHA1
18,228441,516,9280779,0.143869694,1.417206651,PLEKHA2
1,228441,6,9280779,0.040042489,6.771098446,PLEKHA3
5,228441,246,9280779,0.671201888,0.825743713,PLEKHA4
1,228441,1781,9280779,9.92E-11,0.022811112,PLEKHA5
28,228441,1568,9280779,0.090958711,0.725474833,PLEKHA6
24,228441,2092,9280779,0.000139328,0.466079434,PLEKHA7
15,228441,762,9280779,0.390411913,0.799736037,PLEKHA8
1,228441,378,9280779,0.006550972,0.107477753,PLEKHA8P1
33,228441,133,9280779,6.00E-49,10.0802819,PLEKHB1
6,228441,1145,9280779,3.08E-05,0.212890431,PLEKHB2
1,228441,115,9280779,0.278637907,0.353274702,PLEKHF1
3,228441,216,9280779,0.318365965,0.564258204,PLEKHF2
7,228441,94,9280779,0.002957738,3.025384412,PLEKHG2
8,228441,332,9280779,0.952593286,0.978953992,PLEKHG3
3,228441,88,9280779,0.577390217,1.384997409,PLEKHG4
11,228441,419,9280779,0.832866385,1.066569206,PLEKHG5
16,228441,162,9280779,9.54E-09,4.012502783,PLEKHG6
1,228441,1002,9280779,1.91E-06,0.0405455,PLEKHH2
8,228441,75,9280779,1.67E-05,4.333503005,PLEKHH3
6,228441,20,9280779,5.79E-12,12.1879772,PLEKHJ1
12,228441,701,9280779,0.209737028,0.695462323,PLEKHM2
45,228441,1428,9280779,0.101886136,1.280249706,PLEKHM3
2,228441,73,9280779,0.881147571,1.113057279,PLEKHN1
10,228441,158,9280779,0.002655602,2.571303207,PLEKHO2
29,228441,1586,9280779,0.111371809,0.742856954,PLGRKT
37,228441,81,9280779,9.69E-94,18.55782537,PLIN2
20,228441,198,9280779,6.59E-11,4.103696028,PLIN3
1,228441,92,9280779,0.403280011,0.441593377,PLIN5
15,228441,87,9280779,4.86E-16,7.004584599,PLK1
21,228441,483,9280779,0.009689767,1.766373508,PLK1S1
31,228441,88,9280779,1.12E-63,14.3116399,PLK2
11,228441,41,9280779,1.04E-18,10.89981701,PLK3
2,228441,134,9280779,0.477946047,0.606367025,PLK4
46,228441,269,9280779,2.13E-45,6.947298033,PLLP
18,228441,248,9280779,3.34E-06,2.948704162,PLOD1
46,228441,782,9280779,3.12E-09,2.389799451,PLOD2
7,228441,72,9280779,0.00017763,3.949807427,PLOD3
8,228441,122,9280779,0.005215116,2.664038733,PLRG1
9,228441,803,9280779,0.016042312,0.455341614,PLS1
2,228441,343,9280779,0.02704434,0.236889742,PLS3
25,228441,250,9280779,4.38E-13,4.062659067,PLSCR1
12,228441,469,9280779,0.894609429,1.039486329,PLSCR4
6,228441,281,9280779,0.730187502,0.867471687,PLSCR5
2,228441,100,9280779,0.770883481,0.812531813,PLTP
28,228441,2214,9280779,0.00036174,0.513796088,PLXNA2
5,228441,88,9280779,0.061062122,2.308329016,PLXNA3
10,228441,5095,9280779,7.40E-25,0.079738156,PLXNA4
40,228441,169,9280779,3.10E-56,9.615761106,PLXNB1
104,228441,320,9280779,1.85E-194,13.20364197,PLXNB2
38,228441,127,9280779,4.44E-67,12.15598776,PLXNB3
28,228441,1443,9280779,0.21151031,0.788319154,PLXNC1
108,228441,412,9280779,1.19E-164,10.64968882,PLXND1
10,228441,98,9280779,3.26E-06,4.145570477,PM20D2
5,228441,476,9280779,0.050944265,0.426749902,PMFBP1
8,228441,517,9280779,0.188658353,0.628651306,PML
9,228441,121,9280779,0.000762092,3.021812529,PMM1
12,228441,440,9280779,0.725845811,1.107997927,PMM2
3,228441,803,9280779,0.000167227,0.151780538,PMS1
4,228441,293,9280779,0.234848922,0.554629224,PMS2
2,228441,878,9280779,2.51E-05,0.092543487,PMS2P4
16,228441,114,9280779,1.64E-13,5.701977638,PMVK
3,228441,85,9280779,0.537371799,1.433879671,PNCK
46,228441,389,9280779,8.91E-29,4.804172676,PNKD
7,228441,45,9280779,1.91E-07,6.319691883,PNKP
44,228441,88,9280779,3.93E-119,20.31329534,PNN
6,228441,178,9280779,0.446914117,1.369435641,PNO1
6,228441,225,9280779,0.846454168,1.083375751,PNOC
11,228441,59,9280779,3.50E-13,7.574449109,PNP
18,228441,45,9280779,6.49E-42,16.25063627,PNPLA2
26,228441,269,9280779,6.43E-13,3.926733671,PNPLA3
5,228441,166,9280779,0.655955638,1.22369249,PNPLA4
1,228441,200,9280779,0.07779147,0.203132953,PNPLA6
15,228441,495,9280779,0.426773113,1.231108808,PNPLA8
15,228441,88,9280779,7.63E-16,6.924987047,PNPO
9,228441,22,9280779,3.56E-22,16.61996891,PNRC1
4,228441,32,9280779,0.00064372,5.078323834,PNRC2
25,228441,699,9280779,0.064849017,1.453025418,POC1A
3,228441,3,9280779,2.65E-14,40.62659067,POC1B-GALNT4
4,228441,432,9280779,0.042881202,0.376172136,POC5
26,228441,1700,9280779,0.015067983,0.621347857,POFUT1
14,228441,131,9280779,1.17E-08,4.341773049,POGK
6,228441,251,9280779,0.943510827,0.971153562,POGLUT1
3,228441,344,9280779,0.061380067,0.354301663,POGZ
5,228441,1459,9280779,2.61E-07,0.139227521,POLA1
9,228441,276,9280779,0.404825897,1.324780131,POLA2
4,228441,291,9280779,0.240510395,0.558441109,POLB
1,228441,302,9280779,0.018484112,0.134525135,POLD1
7,228441,88,9280779,0.001571783,3.231660622,POLD2
4,228441,474,9280779,0.025400954,0.342840428,POLD3
7,228441,269,9280779,0.884474664,1.057197527,POLDIP3
12,228441,35,9280779,3.95E-25,13.9291168,POLE3
7,228441,110,9280779,0.011427714,2.585328497,POLE4
12,228441,131,9280779,2.91E-06,3.721519756,POLG
7,228441,128,9280779,0.034717453,2.221766677,POLG2
12,228441,270,9280779,0.042138196,1.805626252,POLH
16,228441,257,9280779,0.000190111,2.52928191,POLI
4,228441,641,9280779,0.003117766,0.253520067,POLK
3,228441,21,9280779,0.001235072,5.803798668,POLL
1,228441,66,9280779,0.62672987,0.615554404,POLM
26,228441,1188,9280779,0.553162638,0.889134139,POLN
6,228441,772,9280779,0.002966466,0.315750705,POLQ
1,228441,719,9280779,7.30E-05,0.056504299,POLR1A
27,228441,348,9280779,1.30E-09,3.152063069,POLR1B
7,228441,50,9280779,1.11E-06,5.687722694,POLR1C
17,228441,345,9280779,0.004370225,2.001889975,POLR1D
19,228441,222,9280779,2.74E-08,3.477050553,POLR1E
10,228441,203,9280779,0.028885631,2.001309885,POLR2A
13,228441,420,9280779,0.414868062,1.257489711,POLR2B
11,228441,102,9280779,3.58E-07,4.381298994,POLR2C
4,228441,124,9280779,0.593360857,1.310535183,POLR2D
27,228441,98,9280779,1.23E-44,11.19304029,POLR2E
9,228441,92,9280779,1.94E-05,3.974340392,POLR2F
3,228441,71,9280779,0.353437155,1.716616507,POLR2H
10,228441,13,9280779,7.09E-38,31.25122359,POLR2I
19,228441,32,9280779,2.08E-59,24.12203821,POLR2L
6,228441,212,9280779,0.735762644,1.14980917,POLR3A
13,228441,1114,9280779,0.006184209,0.474098455,POLR3B
2,228441,10,9280779,0.001250707,8.125318135,POLR3C
4,228441,61,9280779,0.048236904,2.664038733,POLR3D
10,228441,278,9280779,0.235713238,1.461388154,POLR3E
1,228441,4,9280779,0.010174673,10.15664767,POLR3GL
14,228441,143,9280779,9.77E-08,3.977428458,POLR3H
8,228441,142,9280779,0.019060133,2.28882201,POLRMT
14,228441,627,9280779,0.718239155,0.907132806,POM121
7,228441,115,9280779,0.016130571,2.472922911,POMGNT1
12,228441,188,9280779,0.00089146,2.593186639,POMP
14,228441,345,9280779,0.063903611,1.648615274,POMT2
13,228441,277,9280779,0.020683523,1.9066631,PON2
1,228441,269,9280779,0.029219938,0.151028218,POP1
12,228441,31,9280779,9.03E-28,15.7264222,POP5
4,228441,7,9280779,1.89E-13,23.21519467,POP7
27,228441,495,9280779,3.58E-05,2.215995855,POR
2,228441,6,9280779,2.99E-05,13.54219689,PORCN
18,228441,236,9280779,1.09E-06,3.098638272,POU2AF1
23,228441,1618,9280779,0.008112299,0.577510251,POU2F1
22,228441,317,9280779,8.90E-07,2.819511025,PPA1
2,228441,712,9280779,0.000212744,0.114119637,PPA2
75,228441,807,9280779,2.69E-32,3.775705453,PPAP2B
13,228441,46,9280779,7.01E-23,11.4814278,PPAPDC1B
5,228441,6,9280779,1.11E-20,33.85549223,PPAPDC2
17,228441,1047,9280779,0.086549678,0.659648559,PPARA
30,228441,678,9280779,0.001430188,1.797636755,PPARD
12,228441,1255,9280779,0.000717795,0.388461425,PPARG
50,228441,6097,9280779,4.13E-16,0.333168695,PPARGC1A
1,228441,1222,9280779,1.16E-07,0.033245983,PPARGC1B
1,228441,382,9280779,0.006206269,0.106352332,PPAT
14,228441,201,9280779,8.32E-05,2.829712783,PPCDC
13,228441,46,9280779,7.01E-23,11.4814278,PPCS
7,228441,946,9280779,0.000772756,0.300619593,PPFIA1
10,228441,243,9280779,0.107321175,1.671876159,PPFIA3
28,228441,1345,9280779,0.379764696,0.845758021,PPFIBP1
63,228441,1424,9280779,3.85E-06,1.797384278,PPFIBP2
3,228441,1150,9280779,2.03E-06,0.10598241,PPHLN1
10,228441,58,9280779,3.45E-11,7.004584599,PPIA
6,228441,34,9280779,1.96E-07,7.169398354,PPIB
8,228441,138,9280779,0.015174537,2.355164677,PPID
18,228441,48,9280779,9.40E-40,15.2349715,PPIF
5,228441,443,9280779,0.075410749,0.458539398,PPIG
10,228441,173,9280779,0.00682482,2.348357842,PPIH
1,228441,165,9280779,0.129900834,0.246221762,PPIL1
9,228441,323,9280779,0.713517263,1.132010266,PPIL2
2,228441,174,9280779,0.272719882,0.466972307,PPIL3
11,228441,344,9280779,0.391583248,1.299106097,PPIL4
2,228441,577,9280779,0.001227929,0.140820072,PPIP5K2
8,228441,486,9280779,0.255806749,0.668750464,PPL
14,228441,333,9280779,0.047068684,1.708024833,PPM1A
10,228441,582,9280779,0.257158963,0.698051386,PPM1B
2,228441,459,9280779,0.005776318,0.177022182,PPM1D
4,228441,171,9280779,0.919763533,0.950329606,PPM1F
11,228441,188,9280779,0.003986385,2.377087752,PPM1G
15,228441,2427,9280779,7.91E-09,0.251091413,PPM1H
11,228441,212,9280779,0.013596515,2.107983478,PPM1K
5,228441,596,9280779,0.011930593,0.340827103,PPME1
4,228441,43,9280779,0.006240911,3.779217737,PPOX
6,228441,59,9280779,0.000323974,4.131517696,PPP1CA
18,228441,392,9280779,0.008570973,1.865506715,PPP1CB
19,228441,215,9280779,1.12E-08,3.59025685,PPP1CC
6,228441,143,9280779,0.195307418,1.704612196,PPP1R10
15,228441,46,9280779,1.08E-29,13.24780131,PPP1R11
8,228441,1188,9280779,9.04E-05,0.273579735,PPP1R12A
6,228441,1736,9280779,2.03E-08,0.140414484,PPP1R12B
13,228441,1344,9280779,0.000511618,0.392965535,PPP1R13B
21,228441,206,9280779,1.60E-11,4.141545651,PPP1R13L
31,228441,36,9280779,1.39E-121,34.98400864,PPP1R14B
1,228441,81,9280779,0.484245029,0.501562848,PPP1R14D
24,228441,40,9280779,4.25E-75,24.3759544,PPP1R15A
10,228441,82,9280779,1.13E-07,4.954462277,PPP1R15B
2,228441,57,9280779,0.620334194,1.42549441,PPP1R18
21,228441,287,9280779,4.17E-07,2.972677366,PPP1R21
22,228441,690,9280779,0.230863966,1.295340572,PPP1R2
4,228441,23,9280779,2.53E-05,7.06549403,PPP1R27
4,228441,101,9280779,0.34634196,1.608973888,PPP1R32
3,228441,11,9280779,3.33E-06,11.07997927,PPP1R35
37,228441,387,9280779,1.83E-17,3.884196008,PPP1R37
10,228441,59,9280779,5.42E-11,6.885862826,PPP1R3C
12,228441,40,9280779,2.11E-22,12.1879772,PPP1R3D
22,228441,81,9280779,3.33E-36,11.03438265,PPP1R3E
2,228441,69,9280779,0.819532844,1.177582338,PPP1R3F
3,228441,11,9280779,3.33E-06,11.07997927,PPP1R3G
16,228441,292,9280779,0.001371876,2.226114557,PPP1R7
5,228441,142,9280779,0.428911767,1.430513756,PPP1R8
21,228441,3098,9280779,2.86E-10,0.275390059,PPP1R9A
31,228441,175,9280779,2.07E-32,7.196710348,PPP1R9B
4,228441,125,9280779,0.604398878,1.300050902,PPP2CA
23,228441,180,9280779,9.83E-17,5.191175475,PPP2CB
9,228441,299,9280779,0.55136295,1.222873967,PPP2R1A
12,228441,216,9280779,0.00478612,2.257032815,PPP2R1B
28,228441,4977,9280779,1.68E-17,0.228560285,PPP2R2A
26,228441,2629,9280779,1.68E-06,0.401784465,PPP2R2C
9,228441,191,9280779,0.052699691,1.914341969,PPP2R3C
29,228441,311,9280779,1.61E-13,3.788331606,PPP2R4
25,228441,801,9280779,0.24128991,1.267995964,PPP2R5A
1,228441,91,9280779,0.409967531,0.446446051,PPP2R5B
1,228441,1145,9280779,3.08E-07,0.035481739,PPP2R5C
7,228441,1249,9280779,1.95E-05,0.227691061,PPP2R5E
18,228441,2392,9280779,1.11E-07,0.305718492,PPP3CA
8,228441,440,9280779,0.394041696,0.738665285,PPP3CB
16,228441,631,9280779,0.906587129,1.030151269,PPP3CC
15,228441,618,9280779,0.957227307,0.986082298,PPP3R1
18,228441,48,9280779,9.40E-40,15.2349715,PPP4C
18,228441,528,9280779,0.172311759,1.384997409,PPP4R1
21,228441,511,9280779,0.019950994,1.669585918,PPP4R2
18,228441,1038,9280779,0.13866606,0.704507353,PPP4R4
7,228441,287,9280779,0.98091921,0.990892455,PPP5C
2,228441,860,9280779,3.16E-05,0.094480443,PPP5D1
4,228441,333,9280779,0.145093612,0.488007095,PPP6C
35,228441,409,9280779,4.65E-14,3.476603114,PPP6R1
5,228441,145,9280779,0.456468139,1.40091692,PPP6R2
13,228441,1276,9280779,0.001083376,0.413907272,PPP6R3
10,228441,159,9280779,0.002844588,2.555131489,PPRC1
4,228441,179,9280779,0.848301974,0.907856775,PPT1
2,228441,9,9280779,0.000631168,9.028131261,PPT2-EGFL8
27,228441,418,9280779,4.44E-07,2.624205618,PPTC7
2,228441,15,9280779,0.011701726,5.416878756,PQBP1
43,228441,448,9280779,3.71E-20,3.89942723,PQLC1
15,228441,127,9280779,2.14E-10,4.798416221,PQLC2
5,228441,34,9280779,2.15E-05,5.974498628,PRADC1
6,228441,85,9280779,0.009027556,2.867759342,PRC1
3,228441,233,9280779,0.256448513,0.52308915,PRCC
2,228441,614,9280779,0.000758199,0.132334172,PRCP
12,228441,811,9280779,0.076891067,0.601133278,PRDM10
7,228441,1217,9280779,2.89E-05,0.233678007,PRDM11
12,228441,462,9280779,0.854099323,1.055236121,PRDM15
178,228441,3676,9280779,2.66E-19,1.967228819,PRDM16
9,228441,1249,9280779,9.33E-05,0.292745649,PRDM2
6,228441,321,9280779,0.502773982,0.759375527,PRDM4
19,228441,94,9280779,1.45E-23,8.211757689,PRDX1
7,228441,47,9280779,4.02E-07,6.050768824,PRDX2
24,228441,111,9280779,1.89E-31,8.784127713,PRDX3
4,228441,82,9280779,0.173202907,1.981784911,PRDX4
15,228441,56,9280779,6.79E-25,10.8821225,PRDX5
11,228441,89,9280779,1.97E-08,5.021264016,PRDX6
22,228441,39,9280779,4.47E-66,22.91756397,PREB
11,228441,25,9280779,2.69E-28,17.8756999,PRELID1
9,228441,679,9280779,0.060890715,0.538496784,PRELID2
16,228441,1083,9280779,0.040461689,0.600208172,PREP
10,228441,54,9280779,4.91E-12,7.523442717,PRF1
1,228441,56,9280779,0.749372071,0.725474833,PRICKLE3
4,228441,37,9280779,0.002104038,4.392063857,PRICKLE4
6,228441,190,9280779,0.546878633,1.282944969,PRIM1
21,228441,2443,9280779,5.04E-07,0.349225708,PRIM2
3,228441,536,9280779,0.005134213,0.227387634,PRIMA1
27,228441,272,9280779,7.20E-14,4.032786574,PRKAA1
10,228441,655,9280779,0.130217073,0.620253293,PRKAA2
13,228441,126,9280779,8.73E-08,4.191632371,PRKAB1
8,228441,70,9280779,5.90E-06,4.643038934,PRKAB2
15,228441,184,9280779,2.23E-06,3.311950327,PRKACA
5,228441,121,9280779,0.250989971,1.678784739,PRKAG1
27,228441,286,9280779,6.44E-13,3.835377441,PRKAR1A
32,228441,1741,9280779,0.100413717,0.746726537,PRKAR1B
1,228441,623,9280779,0.000254533,0.065211221,PRKAR2A
56,228441,3467,9280779,0.001631982,0.656212598,PRKCA
60,228441,289,9280779,9.14E-73,8.434586299,PRKCD
13,228441,5357,9280779,4.74E-25,0.098589822,PRKCE
18,228441,2540,9280779,2.02E-08,0.287904973,PRKCH
2,228441,692,9280779,0.000275556,0.117417892,PRKCI
2,228441,65,9280779,0.755400999,1.250048944,PRKCQ-AS1
3,228441,82,9280779,0.497370219,1.486338683,PRKCSH
68,228441,1179,9280779,2.00E-12,2.343179106,PRKCZ
6,228441,280,9280779,0.736718877,0.8705698,PRKD2
10,228441,1629,9280779,2.15E-06,0.249395891,PRKDC
10,228441,154,9280779,0.001998517,2.638090303,PRKG1-AS1
2,228441,15,9280779,0.011701726,5.416878756,PRKRA
1,228441,202,9280779,0.075574772,0.201121736,PRKRIR
6,228441,109,9280779,0.048665149,2.236326092,PRKY
14,228441,1642,9280779,3.51E-05,0.346389933,PRLR
4,228441,26,9280779,9.23E-05,6.250244719,PRM1
6,228441,27,9280779,3.22E-09,9.028131261,PRM3
4,228441,77,9280779,0.136079291,2.110472243,PRMT10
12,228441,369,9280779,0.340794215,1.321189941,PRMT1
8,228441,972,9280779,0.001185184,0.334375232,PRMT3
23,228441,60,9280779,3.09E-51,15.57352642,PRMT5
8,228441,46,9280779,2.57E-09,7.06549403,PRMT6
9,228441,395,9280779,0.818735165,0.925669155,PRMT7
10,228441,148,9280779,0.001266464,2.74503991,PRNP
27,228441,86,9280779,2.47E-50,12.75485986,PROC
8,228441,1030,9280779,0.000597019,0.315546335,PROM1
3,228441,15,9280779,7.74E-05,8.125318135,PRORSD1P
10,228441,171,9280779,0.006078784,2.375824016,PROSC
7,228441,193,9280779,0.310676822,1.473503289,PROSER1
19,228441,278,9280779,6.92E-06,2.776637492,PROSER2
12,228441,415,9280779,0.581920396,1.174744791,PROSER2-AS1
61,228441,544,9280779,5.81E-35,4.555555204,PROX1
63,228441,227,9280779,2.11E-102,11.2752212,PROZ
2,228441,479,9280779,0.004437071,0.169630859,PRPF18
13,228441,145,9280779,1.73E-06,3.642383991,PRPF19
4,228441,232,9280779,0.477884915,0.70045846,PRPF3
1,228441,121,9280779,0.253606845,0.335756948,PRPF38A
1,228441,82,9280779,0.476164116,0.495446228,PRPF38B
5,228441,230,9280779,0.783343797,0.883186754,PRPF39
19,228441,145,9280779,1.59E-14,5.323484295,PRPF40A
5,228441,565,9280779,0.017409511,0.359527351,PRPF40B
4,228441,131,9280779,0.670527311,1.240506585,PRPF4
13,228441,332,9280779,0.097574056,1.590800237,PRPF4B
27,228441,586,9280779,0.001206431,1.871873632,PRPF6
6,228441,259,9280779,0.883226349,0.941156541,PRPF8
8,228441,104,9280779,0.001051432,3.125122359,PRPS1
3,228441,429,9280779,0.020436299,0.284102033,PRPSAP1
4,228441,379,9280779,0.082643782,0.428776683,PRPSAP2
6,228441,515,9280779,0.062274309,0.473319503,PRR11
1,228441,26,9280779,0.658759528,1.56256118,PRR14
4,228441,575,9280779,0.007156286,0.282619761,PRR14L
20,228441,42,9280779,3.42E-53,19.34599556,PRR15
2,228441,76,9280779,0.925650492,1.069120807,PRR15L
7,228441,31,9280779,1.13E-10,9.173746281,PRR24
15,228441,43,9280779,1.86E-31,14.17206651,PRR26
2,228441,58,9280779,0.637657177,1.40091692,PRR3
15,228441,376,9280779,0.064056412,1.620741649,PRR5
9,228441,59,9280779,5.41E-09,6.197276543,PRR7
9,228441,53,9280779,4.69E-10,6.89885502,PRR7-AS1
21,228441,324,9280779,7.84E-06,2.633204951,PRRC1
16,228441,124,9280779,3.07E-12,5.242140732,PRRC2A
112,228441,1021,9280779,9.02E-61,4.45658977,PRRC2B
5,228441,842,9280779,0.000573254,0.241250538,PRRC2C
2,228441,32,9280779,0.185098411,2.539161917,PRRG2
1,228441,28,9280779,0.712978636,1.450949667,PRRT1
3,228441,25,9280779,0.004073569,4.875190881,PRRT2
11,228441,26,9280779,1.88E-27,17.18817298,PRRT3
4,228441,512,9280779,0.015786174,0.31739524,PRSS12
8,228441,73,9280779,1.12E-05,4.452229115,PRSS36
19,228441,1030,9280779,0.211238499,0.749422546,PRTG
12,228441,140,9280779,9.77E-06,3.482279201,PRUNE
15,228441,247,9280779,0.000443904,2.467201863,PSAP
13,228441,261,9280779,0.01134295,2.023546662,PSAT1
52,228441,3897,9280779,8.41E-06,0.542104879,PSD3
11,228441,226,9280779,0.024380359,1.977400431,PSD4
3,228441,591,9280779,0.002529158,0.206226349,PSEN1
6,228441,324,9280779,0.488317317,0.752344272,PSIP1
6,228441,194,9280779,0.580938381,1.256492495,PSKH1
32,228441,987,9280779,0.123930791,1.317174166,PSMA1
8,228441,111,9280779,0.002084701,2.928042571,PSMA4
15,228441,204,9280779,1.73E-05,2.987249314,PSMA5
10,228441,161,9280779,0.003255161,2.523390725,PSMA6
21,228441,70,9280779,5.86E-38,12.1879772,PSMA7
21,228441,52,9280779,5.51E-49,16.40689239,PSMB10
14,228441,28,9280779,3.71E-39,20.31329534,PSMB4
7,228441,79,9280779,0.000511534,3.59982449,PSMB5
24,228441,489,9280779,0.000761171,1.993943101,PSMB7
2,228441,55,9280779,0.585372819,1.47733057,PSMB8
1,228441,63,9280779,0.660828857,0.644866519,PSMB9
